Order,Family,Genus,species,Genus_species,Taxon_Upham_style,Specimen_Num,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_Ord,Loc_Ord2,Loc_bin,gm,log_Mass,Skl,Jl,Sl,Sh,Hl,Hsw,Hdw,Hpw,Hhw,Hdcw,Hhl,Uol,Ul,Rl,Pel,Il,Isl,Fl,Fhd,Fgh,Fsw,Fdw,Tpw,Tl,Tmw,Tdw,Fbl,Fbmw,Fbpw,Fbdw,Csw,Ccw,Cl,Ctl,Ctw,Cal,Anl,Al,Atw,Mcl,Mcw,Ppl,Ppw,Ipl,Ipw,Dpl,Dpw,Mtl,Mtw,Pppl,Pppw,Pipl,Pipw,Pdpl,Pdpw,SI,HRI,HPI,HEB,HHRI,HHW,DI,OLI,BI,IM,PRTI,MRI,MANUS,MANUS2,IRI,FRI,FEB,CI,TRI,PR,PES,PES2
Didelphimorphia,Didelphidae,Marmosa,robinsoni,Marmosa_robinsoni,Marmosa_robinsoni_DIDELPHIDAE_DIDELPHIMORPHIA,AMNH 206766,60.57,PanTheria,A,A,A,1,-0.35811055083982596,-0.6163282845866331,NA,NA,-0.08090974606966726,0.26073525182808394,-0.04555699866709436,0.19027738054455992,0.35256017995736993,-0.3694810921148092,-0.2161601914004758,NA,-0.515724207566591,-0.1872120131287329,-0.17475942734333422,-0.12477353499437704,-0.49665171131172614,-0.41283155173861585,-0.6213103911079757,-0.18664101751188078,-0.48972596973300686,-1.244439614411934,-0.4659070663968277,-0.36737906333234915,-0.8067409630535484,-0.24869145038045487,-0.3475416569225048,-1.0018225186123646,-0.41866343895945757,0.006116485419427132,0.5535408363431639,-0.27737736993006046,-0.918243482206571,-0.9192308270886848,-1.0909633442022098,-0.9625632076924611,-0.8909249308263211,-1.319497048333269,-1.144537164795383,-1.183196024618025,-0.46589042898633964,-0.4355506341556208,-0.768402324348751,-0.04030463609098495,-0.46306526293570316,-0.5814085419881714,-0.1980680415422874,-0.8545556118187086,-0.6418574676749815,NA,NA,NA,NA,NA,NA,NA,NA,1.2118887426680078,0.41849671136239924,-0.06996040583490865,0.8455581081081129,-0.6130475023327931,0.6722255758444285,-0.2044568292884598,-0.16780285441672535,-0.4381899011317773,0.4534086497187305,-0.8415375487820903,-0.21805738128603372,1.0883541346595969,0.33261862192225955,0.7705218333474932,-0.8373015323821342,-0.6741293951773965,-0.2653265320716846,-0.45785032901647066,0.7678066766120322,NA,NA
Didelphimorphia,Didelphidae,Marmosops,bishopi,Marmosops_bishopi,Marmosops_bishopi_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 169802,19.5,Elton Traits,Sc,Sc,Sc,1,-0.6872072559504945,-1.1512045716402768,-1.2551276547395689,-1.030441436607193,-0.7448134243673561,-0.6993554491279633,-0.8120079308780944,-0.7799600075254105,-0.9520248716909996,-1.301463051361652,-1.2629436886750371,NA,-1.3935674133047686,-1.0927545857678134,-0.8915812049292228,-0.8010746323683607,-1.3948550712249719,-1.2621515531737348,-1.5004967876930375,-0.8026869562521234,-1.3253697146346535,-1.3296277205785276,-1.0492799589333388,-1.0611553203800752,-1.496796834620373,-0.8710245080899961,-1.255285069947196,-1.4336747627265902,-1.0648015266239736,-0.8137354071641384,-0.728267103207072,-1.0390397573054013,NA,NA,-2.004917682214471,NA,NA,NA,NA,NA,NA,-0.8994525514752045,-1.411088505470458,-0.8895422401763732,-1.5929958545744354,-1.0967663950767448,-1.5555401152363926,-2.0699544902728855,NA,-1.2778812878259735,-1.272510662945203,-0.8517468729589193,-1.363077682747758,-0.7623886691534444,-1.7101974343803241,-0.9512071213997595,NA,-0.37662147729011286,-0.13078625255645626,-0.3022483285253827,-0.41246345539843854,-0.5541127189156881,-0.224837362576214,0.17730673491676502,-0.5139132033614,0.10145329580204335,-0.25200797768514943,-0.38577714027108306,-0.3211643426722715,0.005142584039418274,-0.24317134483080313,1.335037060816221,-0.848829248205944,-0.9596561379814722,-0.06504568117277294,-1.2566257211881984,1.1477352162286265,0.998285567047807,0.5241814865784641
Didelphimorphia,Didelphidae,Marmosops,noctivagus,Marmosops_noctivagus,Marmosops_noctivagus_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 169797,39.77,PanTheria,Sc,Sc,Sc,1,-0.5905088939087177,-0.8148622125346531,-0.8458771277549957,-0.6469601670227765,-0.6208055076009723,-0.722100803238195,-0.6524921080562737,-0.5407833311133373,-0.46092563712708423,-1.2141401521506994,-1.1812583350344439,NA,-1.0979551768615932,-0.8871278422604153,-0.4747076886254291,-0.4022653701152609,-1.0396951499233225,-0.9477949100694891,-1.1058352277098857,-0.6873808017602542,-0.9884904389582271,-0.6915108685203603,-0.7235068270383248,-0.7735839002555467,-1.095265030847039,-0.5619803641714776,-0.9436662422080832,-1.3144964143143898,-0.7419254012204493,-0.28866392298911886,0.07556307506049777,-0.5634170158758816,NA,NA,-1.36275927136357,NA,NA,NA,NA,NA,NA,-0.766622679305873,-0.9278699369680331,-0.5416372443647642,-0.7215360079568485,-1.0023426067190104,-0.503968629507262,-1.1126183799106386,NA,-1.3077915027538873,-0.9101013447050906,-0.5179536279645915,-1.050307004148981,-0.6506508437798069,-0.9878310156710437,-0.46069651099275266,NA,-0.7829508707302757,0.0529846492924498,-0.4193085032826296,0.27500820431823586,-0.26058861781575765,-0.7259532849512182,-0.3912742812795661,-0.801364463429732,1.3635030361021587,0.1984663514940313,-0.6668319985502212,-0.15271416877655092,0.5990820686134446,0.01157116949013709,0.9204408861233341,-0.3122367183313327,-0.4221084905140022,0.7522093773230258,-1.1668764430279888,0.7236563272252737,2.160030156860373,1.369677841716392
Rodentia,Sciuridae,Marmota,caligata,Marmota_caligata,Marmota_caligata_SCIURIDAE_RODENTIA,UWBM 82114,3300,UWBM specimen label,Sf,Is,B,0,1.0628981962521455,1.27038247387371,NA,NA,1.5434180855609736,1.451147428166328,1.3607325759415385,1.3152207470556432,1.3663538531459176,0.9739352850394264,1.3686040818057126,NA,1.3411402978797862,1.6939703812672984,1.278606687347357,1.1687893517948618,0.9628511289735429,1.0270629127499895,0.8928359066732147,1.1642410437167734,1.267416571510776,0.7673723658438852,1.2720724526282867,1.2484363882010676,1.0729489251179947,1.061323629017643,1.235259663761354,1.3864838060978588,0.7326506380103487,1.2630264898038948,0.8677925555314379,0.4868738962325996,1.3432658902393426,1.2826605959690642,0.872444570725486,0.9339200908012475,1.2671379574709059,0.7634290572676011,0.8112622423989276,1.2157083923502603,1.138419579353923,1.3069695804201478,0.9642363289027576,1.4204464735202635,1.0334998184829116,1.0897603073147206,1.3356806823886944,1.3080493109946865,1.332749806127025,NA,NA,NA,NA,NA,NA,NA,NA,0.4408274698607564,-0.019143366416347268,-0.24715607406940437,0.007751769804906684,-0.048642806951755824,0.4861585221398221,-0.8278383627263461,0.826747569811744,-1.1105834226106184,1.1741152279774492,0.06564541770297914,-0.10593917042632649,-0.06931546432689083,-0.19965434338018356,0.39374156883521544,0.4527048949734182,0.383178151105021,-0.8844563634016224,0.9261371757092058,0.09584632074238732,NA,NA
Rodentia,Sciuridae,Marmota,caligata,Marmota_caligata,Marmota_caligata_SCIURIDAE_RODENTIA,UWBM 35529,4649,UWBM specimen label,Sf,Is,B,0,1.174347492397475,1.432126218766545,1.1048473351553991,1.0890713630051136,1.570006868620404,1.5245005060431138,1.5103644756442365,1.4131515026035195,1.4207578757302919,1.1268393523778109,1.4905912392310183,NA,1.405774413414116,1.654735287023362,1.4021904544249952,1.279025280783846,1.0556830466085887,1.107622881424848,0.969228654719007,1.3041005731623285,1.328687843172912,0.7673723658438852,1.2657936305696695,1.3022250576831116,1.113857376872456,1.1693771077973236,1.2454735299130553,1.5065096072104298,0.8352626221491622,1.2716860023768273,0.9133521219670185,0.7896166286997583,0.3492264355984427,1.46711021358278,0.9104063271810046,1.1164311496932018,1.2167913822399095,0.9063588937360944,0.8617674810803196,1.1093101846270181,1.103892299004792,1.264391261557666,1.17507116460295,1.3858854394961626,1.0299270711201831,1.4745609395039632,1.077703623141118,0.9481917930500932,1.3038317677861244,0.9608693735781886,0.7780014264433073,1.2672242990289704,0.7262558723910394,0.44898158304267854,2.106465568309617,0.6282863975120396,1.429182687835471,0.6498028715415821,-0.10589376593336511,-0.2493826608918097,-0.17664715916247262,-0.3641227994437715,0.7179248591315045,-0.9090176285333322,0.44868572475119634,-1.2874071650973389,1.2585756436128135,-0.3273458569328647,0.052798740711539595,-0.04164375197992991,0.2630610724834181,0.2785141330029281,0.024861188132196333,0.075484632485175,-1.0429435047913689,0.6458561013876645,0.08973057117647894,0.41430737617482544,-0.020477276657290586
Rodentia,Sciuridae,Marmota,caligata,Marmota_caligata,Marmota_caligata_SCIURIDAE_RODENTIA,UWBM 31095,4900,UWBM specimen label,Sf,Is,B,0,1.042824611352608,1.4569416405732032,NA,NA,1.531445008487098,1.425700383074811,1.341329783316159,1.351061403466474,1.4462988458153558,1.1620365686450618,1.3455493391541395,NA,1.4135126647863256,1.5424208912350736,1.2052274665928817,1.1190430383715457,0.9278207358318413,0.9797016148961399,0.9065341099636354,1.164087769829654,1.3403646230437722,0.7279095491088464,1.3227295145348286,1.277725533470303,1.075626624182572,1.0584769903136286,1.182913802735125,1.4446464690688938,0.6778352319081882,1.4870612372221983,0.751187630942257,0.8076366892205442,1.3033577803346754,1.3420942594322378,0.8688286366105898,0.9498534106897087,1.2375979956475889,0.8902833098973202,0.8492940189826704,1.1253088737974504,1.1073804742231257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3794984132355645,0.09526049705394406,0.11127664995050418,0.22409409294446136,0.2393797517311771,0.19260887083877964,-0.8088435158326949,0.6313723400789523,-1.2308509498251294,0.9054139578326349,NA,NA,NA,NA,0.29602888059136095,0.6227001662568299,0.49855816004646636,-0.8941832157168889,0.7528434109093856,-0.10117464414601922,NA,NA
Rodentia,Sciuridae,Marmota,caligata,Marmota_caligata,Marmota_caligata_SCIURIDAE_RODENTIA,UWBM 82446,5561,UWBM specimen label,Sf,Is,B,0,0.9668076782381745,1.5166607098420846,NA,NA,1.390998795596888,1.3853479305770533,1.2563222350479766,1.333266396327402,1.3923729607171247,1.0674947348584767,1.4230767404114273,NA,1.4122255473909093,1.6125362816629318,1.0693556035613587,0.9866236838794,0.8910733243619887,0.9495277792510489,0.783323556802703,1.1260064283600262,1.3005960691232006,0.18871449377506452,1.2999519260166732,1.2375566025941371,1.0762952045680843,1.0338019702980472,1.19779057433684,1.3929203330835083,0.5990558337211846,1.1165383102497977,0.8603068535973679,0.7986529529720673,1.109974003405917,1.2208956142922425,0.9809685602736503,0.9898245789694092,1.1933197191659903,0.7388687757126896,0.9581111950360502,1.0931466229859412,1.0667757261186526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6990161521270927,0.2326068148275949,0.09855395095758387,0.28923768043690373,0.5563345061644086,0.4576610211308151,-0.8796031014789181,1.147278215210221,-1.4072853375699517,0.45511207205094556,NA,NA,NA,NA,0.3558678204295186,0.6671935052527764,0.485765376673772,-0.8329039890764278,0.8766955655118468,0.22928308610245807,NA,NA
Carnivora,Mustelidae,Martes,americana,Martes_americana,Martes_americana_MUSTELIDAE_CARNIVORA,UWBM 33471,531,UWBM specimen label,Sc,Sc,Sc,1,0.05941325072841341,0.4082097080636491,NA,NA,0.44173791505230586,0.470005245444913,0.7813442413990027,0.4180277319729182,0.4694884753157935,0.17612444612063946,0.3647173650136688,NA,0.8505236288845958,0.1303865159971972,0.45483249293836253,0.4166004930333319,-0.11310294245857642,-0.2100264879374171,-0.13156196726380862,0.5922095459878204,0.40061458197167926,1.135552030623293,0.35201106795333165,0.5001729511205115,0.01142761139725128,0.5150436438814389,0.48810117218633947,0.843279455717215,0.21882715058922522,0.2704687081723918,-0.1283716931628331,0.7621858795044771,0.6830390645236518,0.6242049594893886,0.30991277827097136,0.9743093684751643,0.5787256361593649,0.5690188045708242,1.0041346922387835,0.7725568254272753,0.15960365321436676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2333292075179519,-0.6586920434029767,-0.5455912048203345,-0.6186695836671172,0.5441952378912783,-1.1513010769423144,-0.929265841882069,-0.6442615278179056,-1.7105892741044157,0.31333555130887114,NA,NA,NA,NA,-0.7448178751271092,-0.6332463875925138,-0.3142421169678622,-0.5982512356356076,0.030849896225813342,-0.3114231005598904,NA,NA
Carnivora,Mustelidae,Martes,americana,Martes_americana,Martes_americana_MUSTELIDAE_CARNIVORA,UWBM 52683,607,UWBM specimen label,Sc,Sc,Sc,1,0.11254913580062173,0.47133799813873267,NA,NA,0.5872638557641837,0.5370408316936086,0.8981273825955374,0.39587352146908394,0.47419169305345077,0.1700200976162048,0.44439943063050324,NA,0.8265825059389762,0.05403991709397703,0.5067664087878561,0.48175492179782886,-0.06979025868210886,-0.15267123495911053,-0.05375182162743218,0.7028005445478868,0.4762693468352668,1.2153341787827383,0.46867141672581375,0.6099867849353352,0.24860216043976907,0.6359177878338341,0.48810117218633947,0.9165247383123869,0.3291171448013617,0.15917192863489177,0.019229252201860537,0.8517874866116117,0.33677232409989627,0.5738644351011309,0.38796350882366143,0.9777709870219959,0.666171292212524,0.7411194626230858,1.1241003244243897,0.777149722629567,0.1725344130291516,1.622558751557693,0.4291281024144768,1.2578228108409504,0.17839455922055816,1.3043366143681638,0.294472482459048,0.5299704258554218,0.35758775791552955,NA,NA,NA,NA,NA,NA,NA,NA,0.023930618223391226,-0.855690520795953,-0.7133067144948141,-0.7888036020726483,0.03714548758673394,-0.9083216509761346,-0.9082423546189151,-0.8199531690737293,-1.9086081590592792,0.1704372714148613,3.0085656372702396,-0.441527392608895,-1.163861397940538,-0.7901391493246782,-0.6433219251333244,-0.601851280917462,-0.305709959761048,-0.596636021400532,-0.24893932928499393,-0.38961490780929514,NA,NA
Carnivora,Mustelidae,Martes,americana,Martes_americana,Martes_americana_MUSTELIDAE_CARNIVORA,UWBM 33278,985.2,UWBM specimen label,Sc,Sc,Sc,1,0.3706420171947063,0.6999002419490946,NA,NA,0.7895346774258917,0.7946847069123607,1.0432078841883288,0.7170346436885279,0.7458678148041792,0.4667598338137247,0.724605521463191,NA,1.0285413111751986,0.6814340425427208,0.7230396810432719,0.7027865763045792,0.1801796456395329,0.10945462163297687,0.20588788085310214,0.8735542959024057,0.7119073340062162,0.9748261724403964,0.7704674623457949,0.7994620457720629,0.6015298705702046,0.8249902929297986,0.7573708712139947,1.1905920209816516,0.516326397308185,0.670037584617686,0.3777674192846995,1.0780994146459366,0.9368028454762622,0.8994851928239892,0.5856584251603854,1.2947512830958379,0.926674081230965,0.7722540529884593,1.2452160383236452,1.0176200595283909,0.44314446744233843,1.279355280529805,0.5344856134847185,1.4697885674463291,0.41982677813842906,1.471473722017199,0.7749940103971703,0.7260045886363106,0.1972604205214423,NA,NA,NA,NA,NA,NA,NA,NA,0.35653524849386586,-0.5733815092042636,-0.5168214747636218,-0.5807524142488486,0.13232097977171695,-0.6437602653667871,-0.8989737143371896,-0.17688728127410905,-1.6504937016162078,0.1814131303069687,1.0217591534763775,-0.30280939996996603,0.14167836031989595,0.32831804027859274,-0.5825650597456979,-0.23436086763491407,-0.22496414139155754,-0.5847859144878048,0.0463163003169621,-0.44198431175299946,NA,NA
Carnivora,Mustelidae,Martes,americana,Martes_americana,Martes_americana_MUSTELIDAE_CARNIVORA,UWBM 33277,1052.2,UWBM specimen label,Sc,Sc,Sc,1,0.32523364494453877,0.7309501921896091,0.5433357307171339,0.6713581533455344,0.7345209326004983,0.8240926559177203,1.0432078841883288,0.7024586057298945,0.7788920044492162,0.5118575481965436,0.7834724923350329,NA,1.087952087227367,0.44899413920292275,0.7266270889010117,0.6966633918220371,0.25332947413585205,0.11737806594554376,0.2684400911819052,0.857909093872021,0.7740126355408102,1.3410557864417112,0.6489998747425426,0.8285597733341507,0.5257686458570955,0.7860359327093329,0.6674187779206462,1.1757429662464354,0.44395131143722,0.36516662877094436,0.49472866637744134,1.1419180823132653,0.8936237811738635,0.8045702511622163,0.5180301651466718,1.2778369739925093,0.7162301161868164,1.1190670397931262,1.2788358413172591,1.0070933537481657,0.5672950672521905,1.3118196763527665,0.469059639274103,1.2779517581399034,0.35293055155862707,1.3774069951284378,0.5157643773759574,0.7194343829513097,0.28590769903030605,1.0254226767348864,0.4340262066593952,1.1032326011629092,0.18541157102575204,NA,NA,NA,NA,0.665172395344489,-0.5971413234793405,-0.45236656632895744,-0.5250785549624324,0.31694771084874546,-0.6263088475616677,-0.903099928239685,-0.5643258771534376,-1.6731086106970008,0.3335738079239347,1.1339936653132445,-0.33935449319043937,-0.4353277501861707,-0.09034722993280446,-1.0832689262917512,-0.5153956893585478,-0.0711709134522315,-0.6682091688455396,-0.1116263620556723,-0.6099362486579064,-0.10126105079927238,NA
Carnivora,Mustelidae,Martes,americana actuosa,Martes_americana,Martes_americana_MUSTELIDAE_CARNIVORA,NMNH 546168,873.69,PanTheria,Sc,Sc,Sc,1,0.43224263338805113,0.6432126961528533,NA,NA,0.7245301537571849,0.9201468966299514,1.1160698340655184,0.8038827846361492,0.7992351194610328,0.5659815333799801,1.0567378091243074,NA,0.8097959166409293,0.5427537559123544,0.8540439508117761,0.8420073055089092,0.2972247959316796,0.17216680732053422,0.4208557605526738,0.9472190157380952,0.6149582063438918,0.3939755078290355,0.7376027119777233,0.8705589610455424,0.5744787156147422,0.9276747508216747,0.92270819527558,1.2598192839718296,0.6038222638085985,0.5296948556072922,0.4712994797051284,0.7713837278987928,0.8356463055883632,0.9289216604497631,0.7308587781471786,0.4368595357781843,0.8328325626672399,1.0213663081181679,1.2669119817112502,1.2813539399305984,0.8332600953360505,1.433225846075774,0.6163758914937333,1.4413796640027712,0.510983036219007,1.5040235088877199,0.7373163236715014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1228487751603322,-0.5429446566402494,-0.4826518985792113,-0.6091057079554397,-0.7132594218290874,1.0632335190594169,-0.9028186048335806,-0.6093905105208842,-1.4076089959801419,0.25781160892781463,1.2028203897259622,-0.3235440001094225,-0.35252722637647665,-0.0385396871892409,-1.0082680709312488,-0.5033442655385387,-0.2261747322096272,-0.4980308362583482,0.2749329484675134,-0.902099593206576,NA,NA
Carnivora,Mustelidae,Martes,pennanti,Martes_pennanti,Martes_pennanti_MUSTELIDAE_CARNIVORA,UWBM 60013,2900,UWBM specimen label,Sc,Sc,Sc,1,0.9135410514999137,1.2094038341330733,NA,NA,1.2809552061304634,1.1890716431367159,1.4120244648145786,1.2365246161190566,1.1765724753230755,0.9121351959960651,1.1839037997906732,NA,1.5096403727784073,0.8507927267370216,1.2277581292981858,1.240455477901354,0.7137088866195941,0.7352631782716553,0.6518673054381078,1.2726184666830922,1.1601038691255297,1.8892147991891914,1.189612229639225,1.1968799627560287,0.9618762111979587,1.2597406061691176,1.1999015996602551,1.6261054141986535,0.9216165180806584,1.1871424916478128,0.7720900458711575,1.5045520252360867,1.0946505206349784,1.1515533678010623,0.9546682378585678,1.6929067371153914,1.2375979956475889,1.6016547859976333,1.8524974725622108,1.4483816295874394,0.8353444047879849,1.4600363602364537,0.8526941948661979,1.3858854394961626,0.7628385502198556,1.0743614597371325,0.8176262740010389,1.1958568349105003,0.611891273780032,NA,NA,NA,NA,NA,NA,NA,NA,0.27917697072960307,-0.2693907417611748,-0.4231731845537354,-0.45438641844638944,0.280290711779936,-0.5482935893040897,-0.57652101845191694,-0.6898023714452102,-1.0332267765091478,0.3202714391950461,0.30634560604805455,-0.23289743472844326,-0.5489357285986229,-0.5607158470082886,0.07666552872494668,-0.11002791624473586,-0.1894906887473621,-0.5843911792555111,0.2584726227167339,-0.005753687230058836,NA,NA
Carnivora,Mustelidae,Martes,pennanti,Martes_pennanti,Martes_pennanti_MUSTELIDAE_CARNIVORA,UWBM 60014,5700,UWBM specimen label,Sc,Sc,Sc,1,1.3008063554973552,1.5283117763557206,1.2385746693310697,NA,1.5590918269251097,1.5124203646494216,1.5959009162268967,1.481980374024243,1.5024254418671887,1.3426297822271975,1.4925876293318656,NA,1.804342513263103,1.416012884551719,1.4042709807427085,1.413905078184586,0.9361585605908822,0.8155307917323371,0.929986035717069,1.3993154620986508,1.4579138628562986,2.167683841558235,1.3612747165303374,1.4633040819474292,1.2175496337336373,1.4045106961974052,1.405763080616295,1.7345354957445158,1.0730678388402333,1.0773530514530325,0.9714689413662654,1.8535748794131752,1.1952824886970115,1.3972015323564284,1.1785859136478147,1.982152199599817,1.689935873082552,1.7534031941633952,2.094006848411644,1.6074463522359743,1.112597799088963,1.7579564083602874,1.0693937443530226,1.897690294939915,1.0476864931025287,1.3696165847369357,1.5783109372171256,1.5386062467696044,1.4532183399135523,1.5318584187266495,1.01563754005529,NA,NA,NA,NA,NA,NA,0.6377513882807841,-0.12881345840283448,-0.036167792037676304,-0.1788262556235714,0.5337002531961912,-0.41149464693511106,-0.7970513563560983,-0.04564329713824424,-1.0992552232190294,0.5823438967628956,0.6501929726328944,-0.25256809294805765,-0.07110021066862461,-0.3251416886802815,-1.0558163760892016,0.04287939710762574,0.33248645910894203,-0.5583442448188077,0.5156781019984822,-0.6534936565642067,NA,NA
Carnivora,Mustelidae,Mellivora,capensis,Mellivora_capensis,Mellivora_capensis_MUSTELIDAE_CARNIVORA,AMNH 89011,8999.99,PanTheria,Sf,Sf,B,0,1.605252906496803,1.743868351607736,1.530335194271365,NA,1.6118597114375366,2.036956295625464,1.7225247472220526,1.9376823467865272,1.9189473593684467,1.6317946973436994,NA,NA,NA,1.6644290339851526,1.6127852325745846,1.4387747512655982,1.1039127917488427,1.13428274663407,0.9833294746847063,1.4236045024863728,NA,NA,1.5893984116262387,1.6576552743063417,1.3248442304004782,1.1785259376597335,1.5269969111173656,NA,0.8407635561220697,NA,1.1648226696555666,NA,NA,NA,1.1325210096689136,NA,NA,NA,NA,NA,NA,1.7026310660066004,1.2259900986818582,1.303263117113518,1.3295788309830034,1.1455657058890298,NA,NA,NA,1.0866891853636873,1.1936811804349285,1.2603765687843267,1.2185917375023585,0.819906646680187,NA,NA,NA,3.0859560996097897,0.6363721024318449,0.257287117281797,0.4696194414728246,NA,NA,NA,0.04131691576868565,-1.5157559926256843,2.183947637770222,0.27918495123124826,-0.15206443129311642,-1.2353308728917127,-1.0024090514370076,0.09448608317446468,0.7021141133762271,1.0321473626222326,-1.4527376171854591,1.6601402391653444,0.12686041972281678,0.09611533927758872,0.22659553350971165
Carnivora,Mephitidae,Mephitis,mephitis,Mephitis_mephitis,Mephitis_mephitis_MEPHITIDAE_CARNIVORA,NMNH 567903,2399.99,PanTheria,Sf,Is,B,0,0.49229947741716207,1.120093260969396,0.4799650169376155,0.4352921704293564,0.9066090639159349,1.0255773651362212,0.9347822421661132,1.1255708325951506,1.1550225174049848,0.8597267483656209,1.106103304478093,NA,1.1314920376160866,0.9320292523487295,0.696940391449772,0.6509262918195838,0.376625058387482,0.44060231647231934,0.34344033351178516,0.740129196044725,1.1779773275179284,0.6630427066937074,1.0240227188530497,0.9961111404861577,0.6531107210037258,0.6249597938395454,0.8608016437819686,1.27383378536021,0.2619354437336941,0.6016479849893468,0.22493939928199624,0.6994251634059214,0.9705072830024033,1.2257337292057684,0.619668039203843,0.703666304061903,1.135398496367818,0.7207314957783447,1.0543344025342851,0.8517819393886004,1.122979119875523,0.7482569792303858,0.3696020542173026,0.4515890728505822,0.5219105592511999,0.4890497742872633,0.7499961254804703,0.9687131823276,1.0333849954410703,0.3620549297003636,0.3401678195866386,0.023625701400852465,0.3786860522953155,0.2986782061969617,0.9195596516581465,0.11518271869820382,1.1047137925509083,0.9077409074057643,0.45439288269068184,0.3371568931262093,0.4656215400019321,0.88792301827732,0.2228822829748998,-0.6999949441841959,0.3684024927893198,-1.4240900641366927,0.6971863137630172,-0.18804086397982925,-0.16497492857058704,-0.9330358582943239,-0.6686459256081828,0.47530278280931915,0.975010512854493,1.038243297049587,-0.7907727856865746,0.9154050453310494,0.11693485699717075,-0.797884304124574,-0.3873411268650908
Didelphimorphia,Didelphidae,Metachirus,nudicaudatus,Metachirus_nudicaudatus,Metachirus_nudicaudatus_DIDELPHIDAE_DIDELPHIMORPHIA,FMNH 169803,363.77,PanTheria,T,T,T,0,-0.0986143916457957,0.22970754007142583,-0.04416654519763877,0.25963916704610385,0.5554182588388464,0.5270791566733509,0.35391668095345835,0.39996390924010333,0.16805334834604646,-0.06099321447301953,-0.10472177004052792,NA,0.109223014807135,0.0058403886232483194,0.26045536222564647,0.25479130051322624,-0.001852018350769023,0.08678965972851534,-0.07745554572188067,0.4561142314597751,0.1408911915655218,0.7134917382920228,0.2843594533974588,0.10307428310950356,-0.32970023866605114,0.29106787181301647,0.07654769664196373,0.032928969171162066,0.0152155134029787,0.49074337943313506,0.3307838658715463,0.3987681136060457,NA,NA,-0.2533254645281598,NA,NA,NA,NA,NA,NA,0.14875140641827758,-0.22931183900411656,0.03662641655313399,-0.3352685570714951,NA,NA,NA,NA,-0.026370449804146046,-0.2243205122756391,0.1646335527109455,-0.5368392918586377,-0.26519189863322806,-0.22957704102541732,-0.05607704436302678,NA,0.08649512506483821,0.043981488349346634,-0.24190178376587804,-0.42709298741008167,-0.1905264577870699,-0.6938277209975106,-0.15521671581623894,-0.5484213765988505,-0.5830221209292965,-0.39797716393632077,-0.4435307999165144,-0.20366141405199453,-0.4559134726660543,NA,0.7396827170025247,-0.4836234767349426,-1.1185309189817128,-0.8807771219784704,-0.543057826897121,0.45483100198434945,0.25184348923240296,-0.23067721405704086
Didelphimorphia,Didelphidae,Metachirus,nudicaudatus,Metachirus_nudicaudatus,Metachirus_nudicaudatus_DIDELPHIDAE_DIDELPHIMORPHIA,NMNH 303065,363.77,PanTheria,T,T,T,0,0.029031033642275557,0.22970754007142583,0.1354665511504666,0.4890449883043087,0.6518503479576214,1.0465136455874626,0.49164125730355773,0.3657257795143372,0.35256017995736993,0.12495334790418419,0.26371412424108187,NA,0.3752633340540409,0.15666612819607928,0.4706408413804807,0.4922700942048342,0.17150967741284007,0.275148811784066,0.35425661297596484,0.6151032109744148,-0.007101636456066281,0.5913272890288805,0.43296749682542796,0.29258092513331935,-0.12689747568761053,0.5496845265524285,0.3007283562069469,0.03719869134697009,0.2981549984367918,0.38170799690961404,0.5404697757073962,0.3882255339450069,-0.08396307182931466,-0.08859498380159794,-0.06409611119258886,0.1459615734080277,-0.09666121749823986,0.051509770283922264,-0.08296753748410164,0.07802000266656821,0.6209816095316579,0.3543891694002459,-0.11563433963775788,0.32911507426989356,-0.1049678392600327,-0.1428948218906827,0.3974546503259758,-0.717030295818998,-0.029821339002036866,0.22497049287128967,-0.20463887811788825,0.252620778084009,-0.474898981745901,-0.24206516071864118,0.0469477664586009,-0.12589026312475007,-0.4453767983942054,2.0479815587540737,-0.2817248252281897,-0.17042789906063766,-0.33404610217496233,0.11629951785135859,-0.32180422546997317,-0.2546518083972938,-0.6284133949646257,-0.1420006731937669,-0.5354498708208911,-0.38763293573336466,-0.23496495194165315,-0.2769239845191888,-0.5552782951022778,0.8436497463204279,-0.4852453714664469,-1.0205231541192628,-0.5609956617586201,-0.5334089004206732,-0.4259668269012051,-0.12719919501775964,-0.5699011384440412
